iso3,year,population,scenario
MDV,2035,436761.72864825994,SSP3
MDV,2040,456613.5471644415,SSP3
MDV,2045,476480.2891308051,SSP3
MDV,2050,495876.999496038,SSP3
MDV,2055,513056.4580066961,SSP3
MDV,2060,527132.6068366144,SSP3
MDV,2065,538301.3091393418,SSP3
MDV,2070,547405.7279268848,SSP3
MDV,2075,555102.0097372086,SSP3
MDV,2080,561829.9884467259,SSP3
MDV,2085,568452.0720941323,SSP3
MDV,2090,576228.2497260971,SSP3
MDV,2095,586388.7634581422,SSP3
MDV,2100,599194.4441924911,SSP3
MEX,2010,113423046.99249156,SSP3
MEX,2015,120793645.54201575,SSP3
MEX,2020,128798671.89222728,SSP3
MEX,2025,137178342.69429123,SSP3
MEX,2030,145517882.51771173,SSP3
MEX,2035,153364075.7498224,SSP3
MEX,2040,160857000.0192529,SSP3
MEX,2045,168123381.26031154,SSP3
MEX,2050,175156596.48282346,SSP3
MEX,2055,181808311.03691941,SSP3
MEX,2060,188086672.57691184,SSP3
MEX,2065,194251645.09903452,SSP3
MEX,2070,200418378.38297752,SSP3
MEX,2075,206604416.8096803,SSP3
MEX,2080,212751117.39846388,SSP3
MEX,2085,218856218.63987842,SSP3
MEX,2090,224984368.7612425,SSP3
MEX,2095,231238976.94669273,SSP3
MEX,2100,237648534.09287348,SSP3
MKD,2010,2060155.6966805812,SSP3
MKD,2015,2094254.9896016777,SSP3
MKD,2020,2127620.504756891,SSP3
MKD,2025,2156290.5626213374,SSP3
MKD,2030,2181321.5454231487,SSP3
MKD,2035,2199775.8425013055,SSP3
MKD,2040,2215440.162053301,SSP3
MKD,2045,2232930.7741547446,SSP3
MKD,2050,2253141.517237139,SSP3
MKD,2055,2273349.6485776873,SSP3
MKD,2060,2292387.1373293726,SSP3
MKD,2065,2304141.296958487,SSP3
MKD,2070,2312095.3542260206,SSP3
MKD,2075,2320419.9417225015,SSP3
MKD,2080,2330929.0259426553,SSP3
MKD,2085,2342828.697811611,SSP3
MKD,2090,2354144.1223954125,SSP3
MKD,2095,2363230.6408556392,SSP3
MKD,2100,2368931.3102617217,SSP3
MLI,2010,15369809,SSP3
MLI,2015,17990269.928137053,SSP3
MLI,2020,20930004.144186843,SSP3
MLI,2025,24138769.61192345,SSP3
MLI,2030,27642910.53163558,SSP3
MLI,2035,31244239.74201643,SSP3
MLI,2040,34847352.3898521,SSP3
MLI,2045,38449273.56862657,SSP3
MLI,2050,41966787.75207852,SSP3
MLI,2055,45325911.87254161,SSP3
MLI,2060,48506125.1683399,SSP3
MLI,2065,51533477.26122211,SSP3
MLI,2070,54341225.43690794,SSP3
MLI,2075,57001509.76612353,SSP3
MLI,2080,59433080.76511312,SSP3
MLI,2085,61646794.50350056,SSP3
MLI,2090,63636551.1704487,SSP3
MLI,2095,65397585.35372681,SSP3
MLI,2100,66955197.28189561,SSP3
MLT,2010,416514.9999132162,SSP3
MLT,2015,424377.51370264805,SSP3
MLT,2020,431668.53040846076,SSP3
MLT,2025,436650.7096435278,SSP3
MLT,2030,439275.41159294965,SSP3
MLT,2035,439134.14532006875,SSP3
MLT,2040,437478.69052795216,SSP3
MLT,2045,435965.305732187,SSP3
MLT,2050,435649.17984129663,SSP3
MLT,2055,436386.9307437726,SSP3
MLT,2060,437642.0199110547,SSP3
MLT,2065,438373.8554670899,SSP3
MLT,2070,438568.52194298373,SSP3
MLT,2075,438819.66069192044,SSP3
MLT,2080,440060.8970178551,SSP3
MLT,2085,442882.90652663074,SSP3
MLT,2090,447279.025338568,SSP3
MLT,2095,452928.7978363149,SSP3
MLT,2100,459127.00583786756,SSP3
MMR,2010,47963012.00000001,SSP3
MMR,2015,49443398.35693015,SSP3
MMR,2020,50922125.654943295,SSP3
MMR,2025,52353260.02782718,SSP3
MMR,2030,53534988.73491852,SSP3
MMR,2035,54196295.4991461,SSP3
MMR,2040,54501353.60086983,SSP3
MMR,2045,54500116.20510587,SSP3
MMR,2050,54438038.22362912,SSP3
MMR,2055,54260226.64232643,SSP3
MMR,2060,54098868.27896652,SSP3
MMR,2065,53873838.72491742,SSP3
MMR,2070,53730138.25766376,SSP3
MMR,2075,53669010.89557659,SSP3
MMR,2080,53789401.73875428,SSP3
MMR,2085,54196029.58462283,SSP3
MMR,2090,54745206.94451483,SSP3
MMR,2095,55498940.69257925,SSP3
MMR,2100,56383468.97710277,SSP3
MNE,2010,631490,SSP3
MNE,2015,642449.9570843378,SSP3
MNE,2020,654340.9292464439,SSP3
MNE,2025,664711.011426481,SSP3
MNE,2030,673938.3642690704,SSP3
MNE,2035,681237.6081758781,SSP3
MNE,2040,687222.6691446817,SSP3
MNE,2045,692911.0773840018,SSP3
MNE,2050,699286.4708972628,SSP3
MNE,2055,706207.6973290984,SSP3
MNE,2060,713493.6261161924,SSP3
MNE,2065,719079.7594922807,SSP3
MNE,2070,723339.1789185093,SSP3
MNE,2075,727223.4630187893,SSP3
MNE,2080,731545.6465870535,SSP3
MNE,2085,736298.1551111188,SSP3
MNE,2090,740963.5020187604,SSP3
MNE,2095,744946.6154815016,SSP3
MNE,2100,747975.8475008403,SSP3
MNG,2010,2756001,SSP3
MNG,2015,2978287.2115234816,SSP3
MNG,2020,3202143.4036852606,SSP3
MNG,2025,3404948.998499595,SSP3
MNG,2030,3582636.733168714,SSP3
MNG,2035,3747362.202334955,SSP3
MNG,2040,3918398.716279483,SSP3
MNG,2045,4095356.7235600376,SSP3
MNG,2050,4263153.019730056,SSP3
MNG,2055,4407894.868258687,SSP3
MNG,2060,4533102.927823547,SSP3
MNG,2065,4650553.923343362,SSP3
MNG,2070,4774285.326994477,SSP3
MNG,2075,4906224.481124267,SSP3
MNG,2080,5036328.605824329,SSP3
MNG,2085,5159270.60511807,SSP3
MNG,2090,5274269.562093876,SSP3
MNG,2095,5382119.5322375,SSP3
MNG,2100,5488564.65109475,SSP3
MOZ,2010,23390765,SSP3
MOZ,2015,26098569.23462096,SSP3
MOZ,2020,28972714.496680625,SSP3
MOZ,2025,31997259.708607767,SSP3
MOZ,2030,35198861.40931407,SSP3
MOZ,2035,38252664.57256417,SSP3
MOZ,2040,41193649.32045337,SSP3
MOZ,2045,44031726.80158908,SSP3
MOZ,2050,46764801.63266103,SSP3
MOZ,2055,49460054.04076706,SSP3
MOZ,2060,52006266.5090044,SSP3
MOZ,2065,54292274.23152752,SSP3
MOZ,2070,56514547.33630345,SSP3
MOZ,2075,58553020.93807173,SSP3
MOZ,2080,60526919.73370674,SSP3
MOZ,2085,62389785.25214607,SSP3
MOZ,2090,64126225.733697265,SSP3
MOZ,2095,65781688.05097722,SSP3
MOZ,2100,67369093.41469143,SSP3
MRT,2010,3459773,SSP3
MRT,2015,3879247.7045537424,SSP3
MRT,2020,4327024.549472568,SSP3
MRT,2025,4793983.995704722,SSP3
MRT,2030,5276994.060388375,SSP3
MRT,2035,5747761.317444329,SSP3
MRT,2040,6206254.314730134,SSP3
MRT,2045,6649235.595147185,SSP3
MRT,2050,7083626.760633908,SSP3
MRT,2055,7508861.302692162,SSP3
MRT,2060,7920654.781720929,SSP3
MRT,2065,8315875.241136659,SSP3
MRT,2070,8693828.380285665,SSP3
MRT,2075,9068945.98363446,SSP3
MRT,2080,9428704.196510656,SSP3
MRT,2085,9781145.181493863,SSP3
MRT,2090,10130546.473616462,SSP3
MRT,2095,10472346.272405587,SSP3
MRT,2100,10814988.196318457,SSP3
MTQ,2010,405813.999920393,SSP3
MTQ,2015,414913.1872019796,SSP3
MTQ,2020,424212.66668443696,SSP3
MTQ,2025,434143.88367600983,SSP3
MTQ,2030,444076.8855252921,SSP3
MTQ,2035,452670.65795464633,SSP3
MTQ,2040,460013.60307695996,SSP3
MTQ,2045,466658.59399552236,SSP3
MTQ,2050,473536.4517107702,SSP3
MTQ,2055,481217.38183882495,SSP3
MTQ,2060,490358.3014549765,SSP3
MTQ,2065,501127.3790487867,SSP3
MTQ,2070,513534.69673949026,SSP3
MTQ,2075,527317.0833190656,SSP3
MTQ,2080,542005.0263169508,SSP3
MTQ,2085,557632.0698769693,SSP3
MTQ,2090,574241.232860241,SSP3
MTQ,2095,591925.0137608685,SSP3
MTQ,2100,610532.310864218,SSP3
MUS,2010,1299172,SSP3
MUS,2015,1335305.4260808623,SSP3
MUS,2020,1374720.5564539018,SSP3
MUS,2025,1413901.7568307207,SSP3
MUS,2030,1450005.0687609843,SSP3
MUS,2035,1478452.8085566133,SSP3
MUS,2040,1500530.8911413688,SSP3
MUS,2045,1518710.398873726,SSP3
MUS,2050,1535522.4666214383,SSP3
MUS,2055,1552210.2360907071,SSP3
MUS,2060,1570456.883067704,SSP3
MUS,2065,1589620.9022200876,SSP3
MUS,2070,1609849.9140305133,SSP3
MUS,2075,1631866.404746921,SSP3
MUS,2080,1656869.851633398,SSP3
MUS,2085,1685951.7026703104,SSP3
MUS,2090,1719565.2542251227,SSP3
MUS,2095,1757699.1773011237,SSP3
MUS,2100,1799813.32856894,SSP3
MWI,2010,14900841.000012552,SSP3
MWI,2015,17406739.161744278,SSP3
MWI,2020,20358875.64551474,SSP3
MWI,2025,23772590.544001024,SSP3
MWI,2030,27732009.96983329,SSP3
MWI,2035,32138706.245895356,SSP3
MWI,2040,37018733.485670164,SSP3
MWI,2045,42354937.025656596,SSP3
MWI,2050,48037414.27981095,SSP3
MWI,2055,53905774.249575295,SSP3
MWI,2060,59906324.93153826,SSP3
MWI,2065,65995501.284982465,SSP3
MWI,2070,72105392.89189176,SSP3
MWI,2075,78255738.31465748,SSP3
MWI,2080,84345050.75384353,SSP3
MWI,2085,90343617.73403387,SSP3
MWI,2090,96278446.87050968,SSP3
MWI,2095,102079769.58313593,SSP3
MWI,2100,107779410.8533511,SSP3
MYS,2010,28401016.999999996,SSP3
MYS,2015,30806319.78708481,SSP3
MYS,2020,33326414.984428212,SSP3
MYS,2025,35910537.717620306,SSP3
MYS,2030,38519521.4396046,SSP3
MYS,2035,40970937.900308415,SSP3
MYS,2040,43251613.461935624,SSP3
MYS,2045,45428151.823421456,SSP3
MYS,2050,47588171.06906709,SSP3
MYS,2055,49733755.494122654,SSP3
MYS,2060,51834254.09596431,SSP3
MYS,2065,53829912.040045686,SSP3
MYS,2070,55704333.615070075,SSP3
MYS,2075,57482648.29092655,SSP3
MYS,2080,59202819.81407916,SSP3
MYS,2085,60883683.14440857,SSP3
MYS,2090,62535555.56557952,SSP3
MYS,2095,64148395.061825834,SSP3
MYS,2100,65711958.59116534,SSP3
MYT,2010,204114,SSP3
MYT,2015,234653.5945033499,SSP3
MYT,2020,266832.4673299705,SSP3
MYT,2025,302557.9209658359,SSP3
MYT,2030,342965.3018775445,SSP3
MYT,2035,385319.00735160307,SSP3
MYT,2040,428130.1798071816,SSP3
MYT,2045,471003.1433855948,SSP3
MYT,2050,513926.8192172586,SSP3
MYT,2055,556573.6490452052,SSP3
MYT,2060,599221.52026983,SSP3
MYT,2065,641739.8583113366,SSP3
MYT,2070,683753.7984016684,SSP3
MYT,2075,725084.0591261196,SSP3
MYT,2080,765848.3325978942,SSP3
MYT,2085,806147.39361153,SSP3
MYT,2090,845825.4896079504,SSP3
MYT,2095,884555.1956704606,SSP3
MYT,2100,922161.5177818612,SSP3
NAM,2010,2283289.0000000005,SSP3
NAM,2015,2474521.509785016,SSP3
NAM,2020,2658295.6256049164,SSP3
NAM,2025,2841050.4142015404,SSP3
NAM,2030,3020100.176038209,SSP3
NAM,2035,3180303.48545777,SSP3
NAM,2040,3324476.703986838,SSP3
NAM,2045,3457717.4221232636,SSP3
NAM,2050,3585889.7094711745,SSP3
NAM,2055,3707110.6618277226,SSP3
NAM,2060,3818912.2071006303,SSP3
NAM,2065,3917308.708177518,SSP3
NAM,2070,4009992.5781658925,SSP3
NAM,2075,4090644.9702149956,SSP3
NAM,2080,4173949.5956038963,SSP3
NAM,2085,4252710.645492196,SSP3
NAM,2090,4322882.351774248,SSP3
NAM,2095,4396838.236061287,SSP3
NAM,2100,4470564.73454071,SSP3
NCL,2010,250870.000255816,SSP3
NCL,2015,270218.83457077673,SSP3
NCL,2020,288934.3143403596,SSP3
NCL,2025,306253.177373825,SSP3
NCL,2030,323085.9728152132,SSP3
NCL,2035,338934.2017477933,SSP3
NCL,2040,354099.78906808246,SSP3
NCL,2045,369109.4320067673,SSP3
NCL,2050,384324.8321742643,SSP3
NCL,2055,399602.67938487476,SSP3
NCL,2060,414903.5325616214,SSP3
NCL,2065,429560.87924720475,SSP3
NCL,2070,443735.15722994827,SSP3
NCL,2075,457664.05695190403,SSP3
NCL,2080,471552.48352833267,SSP3
NCL,2085,485369.4073219713,SSP3
NCL,2090,498979.41503463755,SSP3
NCL,2095,512151.4502832163,SSP3
NCL,2100,524728.7272797894,SSP3
NER,2010,15511953.000000002,SSP3
NER,2015,18592634.525160167,SSP3
NER,2020,22412541.83637629,SSP3
NER,2025,27050315.076397303,SSP3
NER,2030,32577073.758551534,SSP3
NER,2035,38940025.72586901,SSP3
NER,2040,46264629.11623612,SSP3
NER,2045,54587360.687577605,SSP3
NER,2050,63821213.862768054,SSP3
NER,2055,73687331.98373282,SSP3
NER,2060,83938819.98907717,SSP3
NER,2065,94419072.56167097,SSP3
NER,2070,105192963.30663028,SSP3
NER,2075,116043575.95230113,SSP3
NER,2080,127013060.34226243,SSP3
NER,2085,137872127.427721,SSP3
NER,2090,148380474.8316069,SSP3
NER,2095,158654717.92041534,SSP3
NER,2100,168307576.09248847,SSP3
NGA,2010,158423181.8932217,SSP3
NGA,2015,180443366.43146718,SSP3
NGA,2020,205735093.92623398,SSP3
NGA,2025,234739862.6467904,SSP3
NGA,2030,268275727.23237938,SSP3
NGA,2035,305148281.50487566,SSP3
NGA,2040,345291957.6602293,SSP3
NGA,2045,388269592.2303904,SSP3
NGA,2050,433683563.3301889,SSP3
NGA,2055,479538321.26972777,SSP3
NGA,2060,525148730.97828764,SSP3
NGA,2065,570458647.0506732,SSP3
NGA,2070,614306409.2690746,SSP3
NGA,2075,657998144.482465,SSP3
NGA,2080,699856541.1975343,SSP3
NGA,2085,741118032.7497956,SSP3
NGA,2090,780003225.1810294,SSP3
NGA,2095,817671355.9854867,SSP3
NGA,2100,853597104.9745268,SSP3
NIC,2010,5788163,SSP3
NIC,2015,6188234.873335523,SSP3
NIC,2020,6639274.685076082,SSP3
NIC,2025,7120564.512652691,SSP3
NIC,2030,7595430.6042701565,SSP3
NIC,2035,8046237.5525186,SSP3
NIC,2040,8476148.14766253,SSP3
NIC,2045,8886510.393233953,SSP3
NIC,2050,9277361.37662551,SSP3
NIC,2055,9639632.92123556,SSP3
NIC,2060,9974771.470602144,SSP3
NIC,2065,10303472.709463133,SSP3
NIC,2070,10626713.659087157,SSP3
NIC,2075,10945189.58055266,SSP3
NIC,2080,11259026.748486536,SSP3
NIC,2085,11570382.021636616,SSP3
NIC,2090,11881053.552664988,SSP3
NIC,2095,12194967.071430156,SSP3
NIC,2100,12513668.7192509,SSP3
NLD,2010,16612987.999999998,SSP3
NLD,2015,16847899.452311922,SSP3
NLD,2020,16989874.33812869,SSP3
NLD,2025,17029692.234043024,SSP3
NLD,2030,16963099.32951441,SSP3
NLD,2035,16805629.915174074,SSP3
NLD,2040,16560907.168620944,SSP3
NLD,2045,16238431.124972045,SSP3
NLD,2050,15856705.091993304,SSP3
NLD,2055,15446979.029663688,SSP3
NLD,2060,15030288.041218089,SSP3
NLD,2065,14615097.67613834,SSP3
NLD,2070,14200668.293882327,SSP3
NLD,2075,13775783.189313075,SSP3
NLD,2080,13321960.451898605,SSP3
NLD,2085,12838292.25784425,SSP3
NLD,2090,12331510.961120911,SSP3
NLD,2095,11814437.63126313,SSP3
NLD,2100,11295178.752425345,SSP3
NOR,2010,4883110.933672868,SSP3
NOR,2015,5099445.748937475,SSP3
NOR,2020,5271931.479389514,SSP3
NOR,2025,5403099.955593291,SSP3
NOR,2030,5502428.799829314,SSP3
NOR,2035,5572192.12471127,SSP3
NOR,2040,5615817.784166788,SSP3
NOR,2045,5636639.013563154,SSP3
NOR,2050,5635583.636462691,SSP3
NOR,2055,5615432.914011436,SSP3
NOR,2060,5575059.206228329,SSP3
NOR,2065,5511522.363051368,SSP3
NOR,2070,5430490.635262238,SSP3
NOR,2075,5332354.461089137,SSP3
NOR,2080,5215592.671048306,SSP3
NOR,2085,5078707.6623737775,SSP3
NOR,2090,4924278.6653216295,SSP3
NOR,2095,4755426.2156183245,SSP3
NOR,2100,4574461.782693787,SSP3
NPL,2010,29959363.999999996,SSP3
NPL,2015,33131101.671281222,SSP3
NPL,2020,36816922.891719006,SSP3
NPL,2025,40706721.10743654,SSP3
NPL,2030,44647556.883915216,SSP3
NPL,2035,48549582.57177203,SSP3
NPL,2040,52561963.208036356,SSP3
NPL,2045,56713511.89961657,SSP3
NPL,2050,60910120.8048751,SSP3
NPL,2055,64963983.36795346,SSP3
NPL,2060,68806813.68604825,SSP3
NPL,2065,72469488.96654801,SSP3
NPL,2070,76005272.81459859,SSP3
NPL,2075,79435860.52491926,SSP3
NPL,2080,82753782.95804705,SSP3
NPL,2085,85971529.71922846,SSP3
NPL,2090,89138577.37506402,SSP3
NPL,2095,92296616.84533285,SSP3
NPL,2100,95441759.91524564,SSP3
NZL,2010,4368136,SSP3
NZL,2015,4577750.098000293,SSP3
NZL,2020,4750091.690503287,SSP3
NZL,2025,4875753.2210061485,SSP3
NZL,2030,4957374.469802621,SSP3
NZL,2035,5009151.886082878,SSP3
NZL,2040,5036403.61117427,SSP3
NZL,2045,5039185.8389795385,SSP3
NZL,2050,5014669.304878445,SSP3
NZL,2055,4966344.580962172,SSP3
NZL,2060,4899590.856348817,SSP3
NZL,2065,4816849.6638983255,SSP3
NZL,2070,4720660.596426707,SSP3
NZL,2075,4610472.072433457,SSP3
NZL,2080,4483510.563509755,SSP3
NZL,2085,4339245.06498546,SSP3
NZL,2090,4182136.447792019,SSP3
NZL,2095,4017337.2347303554,SSP3
NZL,2100,3847309.656240829,SSP3
OMN,2010,2782435,SSP3
OMN,2015,3051754.1954025947,SSP3
OMN,2020,3330387.8481960814,SSP3
OMN,2025,3615851.341437807,SSP3
OMN,2030,3894598.4542994755,SSP3
OMN,2035,4159498.368494786,SSP3
OMN,2040,4417539.810045038,SSP3
OMN,2045,4669523.9041164825,SSP3
OMN,2050,4913994.5453627445,SSP3
OMN,2055,5143134.690358182,SSP3
OMN,2060,5357539.280672059,SSP3
OMN,2065,5559323.169634246,SSP3
OMN,2070,5760503.097842986,SSP3
OMN,2075,5974590.400758461,SSP3
OMN,2080,6208379.230373412,SSP3
OMN,2085,6460063.942794244,SSP3
OMN,2090,6724152.599113458,SSP3
OMN,2095,6996465.696858272,SSP3
OMN,2100,7276009.774697309,SSP3
PAK,2010,173593383,SSP3
PAK,2015,191535385.492717,SSP3
PAK,2020,212332071.2726315,SSP3
PAK,2025,234369234.8705679,SSP3
PAK,2030,256606238.51247522,SSP3
PAK,2035,278293155.90735245,SSP3
PAK,2040,300368084.3717703,SSP3
PAK,2045,323436139.2151508,SSP3
PAK,2050,347137877.39486295,SSP3
PAK,2055,370238870.39587647,SSP3
PAK,2060,391963379.6655703,SSP3
PAK,2065,412638480.65197426,SSP3
PAK,2070,432943441.8093341,SSP3
PAK,2075,453273691.59031206,SSP3
PAK,2080,473702992.7212617,SSP3
PAK,2085,493954030.7969192,SSP3
PAK,2090,513591737.0529047,SSP3
PAK,2095,532592413.87671137,SSP3
PAK,2100,551068155.467855,SSP3
PAN,2010,3516819.999864511,SSP3
PAN,2015,3787806.468752994,SSP3
PAN,2020,4068958.8076747498,SSP3
PAN,2025,4354384.959555211,SSP3
PAN,2030,4641161.2561464645,SSP3
PAN,2035,4911803.803774638,SSP3
PAN,2040,5169589.70461819,SSP3
PAN,2045,5417922.389690036,SSP3
PAN,2050,5659287.258702796,SSP3
PAN,2055,5887424.089646231,SSP3
PAN,2060,6102058.0744500095,SSP3
PAN,2065,6306313.120101015,SSP3
PAN,2070,6503089.825426318,SSP3
PAN,2075,6693766.8703378,SSP3
PAN,2080,6877775.303722559,SSP3
PAN,2085,7055158.917008252,SSP3
PAN,2090,7228371.960550134,SSP3
PAN,2095,7399996.732366758,SSP3
PAN,2100,7571080.022466622,SSP3
PER,2010,29076512,SSP3
PER,2015,30653109.366130285,SSP3
PER,2020,32363339.067820605,SSP3
PER,2025,34167427.799812466,SSP3
PER,2030,35930012.45865305,SSP3
PER,2035,37540227.04541606,SSP3
PER,2040,38997956.68962964,SSP3
PER,2045,40333391.503829286,SSP3
PER,2050,41557609.73033469,SSP3
PER,2055,42658757.66421384,SSP3
PER,2060,43652047.74192375,SSP3
PER,2065,44592357.59552023,SSP3
PER,2070,45488272.44738151,SSP3
PER,2075,46355285.63798354,SSP3
PER,2080,47205279.01318185,SSP3
PER,2085,48055254.62428172,SSP3
PER,2090,48917555.21608901,SSP3
PER,2095,49811197.01160441,SSP3
PER,2100,50741285.1880801,SSP3
PHL,2010,93260798.00000003,SSP3
PHL,2015,102087361.92961563,SSP3
PHL,2020,112048442.30251423,SSP3
PHL,2025,122523351.11330244,SSP3
PHL,2030,133168871.476982,SSP3
PHL,2035,143420332.67507696,SSP3
PHL,2040,153436618.87500784,SSP3
PHL,2045,163432238.6800521,SSP3
PHL,2050,173519595.8910752,SSP3
PHL,2055,183359029.54587287,SSP3
PHL,2060,192829094.25772607,SSP3
PHL,2065,201887060.77300712,SSP3
PHL,2070,210579143.21229187,SSP3
PHL,2075,218923077.4745959,SSP3
PHL,2080,226945048.98490876,SSP3
PHL,2085,234631440.46489045,SSP3
PHL,2090,241955219.9188582,SSP3
PHL,2095,248862828.9685421,SSP3
PHL,2100,255277386.72599587,SSP3
PNG,2010,6858265.999999999,SSP3
PNG,2015,7583670.74413601,SSP3
PNG,2020,8355371.726794537,SSP3
PNG,2025,9160798.373981638,SSP3
PNG,2030,9984757.856284002,SSP3
PNG,2035,10766781.73808882,SSP3
PNG,2040,11499566.87426894,SSP3
PNG,2045,12191610.956241373,SSP3
PNG,2050,12859061.326511143,SSP3
PNG,2055,13480598.535960972,SSP3
PNG,2060,14062513.07762828,SSP3
PNG,2065,14596689.581800403,SSP3
PNG,2070,15072447.93726523,SSP3
PNG,2075,15510622.889697889,SSP3
PNG,2080,15906395.038788527,SSP3
PNG,2085,16268965.628702784,SSP3
PNG,2090,16597039.493738137,SSP3
PNG,2095,16898262.51870642,SSP3
PNG,2100,17168875.26489201,SSP3
POL,2010,38276659.99999999,SSP3
POL,2015,38236196.399315916,SSP3
POL,2020,37947026.48963211,SSP3
POL,2025,37356093.37914753,SSP3
POL,2030,36433734.367004,SSP3
POL,2035,35252555.128806196,SSP3
POL,2040,33914828.72499598,SSP3
POL,2045,32511423.539462116,SSP3
POL,2050,31079293.960340254,SSP3
POL,2055,29609008.66111644,SSP3
POL,2060,28048296.0652441,SSP3
POL,2065,26373437.285530306,SSP3
POL,2070,24628096.749258094,SSP3
POL,2075,22912804.626702964,SSP3
POL,2080,21318304.31628637,SSP3
POL,2085,19875433.813408,SSP3
POL,2090,18565841.956840184,SSP3
POL,2095,17344012.712757736,SSP3
POL,2100,16170984.64667789,SSP3
PRI,2010,3749009.0000000005,SSP3
PRI,2015,3740549.9906085283,SSP3
PRI,2020,3753937.806269613,SSP3
PRI,2025,3777994.9352581985,SSP3
PRI,2030,3788406.989238389,SSP3
PRI,2035,3779395.180754955,SSP3
PRI,2040,3756906.933082899,SSP3
PRI,2045,3726163.4136211337,SSP3
PRI,2050,3690872.7192494185,SSP3
PRI,2055,3650496.9973855806,SSP3
PRI,2060,3607234.8726941454,SSP3
PRI,2065,3567909.9028598242,SSP3
PRI,2070,3535407.3026919574,SSP3
PRI,2075,3511297.564753978,SSP3
PRI,2080,3495708.094138718,SSP3
PRI,2085,3488321.973684265,SSP3
PRI,2090,3489075.505700956,SSP3
PRI,2095,3498973.960704716,SSP3
PRI,2100,3518909.44844427,SSP3
PRK,2010,24346229,SSP3
PRK,2015,24918586.016116314,SSP3
PRK,2020,25485433.653391607,SSP3
PRK,2025,25994687.923536975,SSP3
PRK,2030,26338707.391300853,SSP3
PRK,2035,26446081.692768205,SSP3
PRK,2040,26401709.246273097,SSP3
PRK,2045,26270838.998373583,SSP3
PRK,2050,26121702.432759117,SSP3
PRK,2055,25938559.751415573,SSP3
PRK,2060,25707172.283799037,SSP3
PRK,2065,25429219.714064524,SSP3
PRK,2070,25137177.4302886,SSP3
PRK,2075,24873650.397168834,SSP3
PRK,2080,24658870.20125058,SSP3
PRK,2085,24483561.194617517,SSP3
PRK,2090,24334176.516134173,SSP3
PRK,2095,24215313.2229781,SSP3
PRK,2100,24147227.264371265,SSP3
PRT,2010,10675571.999999998,SSP3
PRT,2015,10732007.492102653,SSP3
PRT,2020,10702382.655633524,SSP3
PRT,2025,10589436.796191666,SSP3
PRT,2030,10434123.512650179,SSP3
PRT,2035,10258289.793324634,SSP3
PRT,2040,10050360.38463292,SSP3
PRT,2045,9797454.031329274,SSP3
PRT,2050,9494650.057474717,SSP3
PRT,2055,9149763.885928174,SSP3
PRT,2060,8778897.507907312,SSP3
PRT,2065,8388086.00187865,SSP3
PRT,2070,7991259.34254884,SSP3
PRT,2075,7603168.751009347,SSP3
PRT,2080,7231902.115668253,SSP3
PRT,2085,6878309.22976681,SSP3
PRT,2090,6533193.519732547,SSP3
PRT,2095,6192327.440514321,SSP3
PRT,2100,5857043.999446624,SSP3
PRY,2010,6454548.000000001,SSP3
PRY,2015,7031971.662716422,SSP3
PRY,2020,7655063.289781508,SSP3
PRY,2025,8300248.10170813,SSP3
PRY,2030,8942059.916096712,SSP3
PRY,2035,9554795.906440899,SSP3
PRY,2040,10148922.582406402,SSP3
PRY,2045,10734471.583854998,SSP3
PRY,2050,11308570.58206408,SSP3
PRY,2055,11857984.041782357,SSP3
PRY,2060,12376400.006108304,SSP3
PRY,2065,12867536.100446079,SSP3
PRY,2070,13337792.569400826,SSP3
PRY,2075,13797346.489345841,SSP3
PRY,2080,14245534.76526898,SSP3
PRY,2085,14685404.891795889,SSP3
PRY,2090,15116744.806262273,SSP3
PRY,2095,15537009.859353162,SSP3
PRY,2100,15944178.981490351,SSP3
PSE,2010,4039192,SSP3
PSE,2015,4542383.008543519,SSP3
PSE,2020,5093297.646440744,SSP3
PSE,2025,5693580.210847393,SSP3
PSE,2030,6311234.429590843,SSP3
PSE,2035,6916125.751106476,SSP3
PSE,2040,7511284.738541137,SSP3
PSE,2045,8110941.692288826,SSP3
PSE,2050,8726242.989673773,SSP3
PSE,2055,9345572.347829085,SSP3
PSE,2060,9959543.27924025,SSP3
PSE,2065,10580053.840550458,SSP3
PSE,2070,11211492.166338474,SSP3
PSE,2075,11861172.049279839,SSP3
PSE,2080,12531598.170002896,SSP3
PSE,2085,13219774.172850229,SSP3
PSE,2090,13921685.294505302,SSP3
PSE,2095,14636145.928006481,SSP3
PSE,2100,15364079.074221358,SSP3
PYF,2010,270764,SSP3
PYF,2015,286991.53554600995,SSP3
PYF,2020,304108.04503908596,SSP3
PYF,2025,321064.4938007685,SSP3
PYF,2030,337038.2718831527,SSP3
PYF,2035,351504.4794938412,SSP3
PYF,2040,365460.57574815827,SSP3
PYF,2045,379544.70014182193,SSP3
PYF,2050,393899.41386764107,SSP3
PYF,2055,408002.2206353915,SSP3
PYF,2060,421970.52360192494,SSP3
PYF,2065,436315.0910620634,SSP3
PYF,2070,451463.0883088638,SSP3
PYF,2075,467654.80862129055,SSP3
PYF,2080,484872.737315324,SSP3
PYF,2085,503117.00006822834,SSP3
PYF,2090,522518.6068623929,SSP3
PYF,2095,543153.7238869292,SSP3
PYF,2100,564926.779842951,SSP3
QAT,2010,1758793.0002989839,SSP3
QAT,2015,2235930.9894899707,SSP3
QAT,2020,2449585.879140486,SSP3
